District Key,Period ID,Transactions,Value INR,Registered Users,Registered Merchants
andaman & nicobar islands|north and middle andaman,8099,412987,760946675.64,24058,116.0
andaman & nicobar islands|north and middle andaman,8100,465796,852076523.64,24921,119.0
andaman & nicobar islands|north and middle andaman,8101,479878,845171998.62,25835,137.0
andaman & nicobar islands|north and middle andaman,8102,508199,826403999.37,26850,210.0
andaman & nicobar islands|north and middle andaman,8103,531089,858455975.55,27877,326.0
andaman & nicobar islands|north and middle andaman,8104,592094,989711661.31,28863,399.0
andaman & nicobar islands|north and middle andaman,8105,632360,1018554643.53,30008,444.0
andaman & nicobar islands|south andaman,8072,7856,15963528.53,7929,
andaman & nicobar islands|south andaman,8073,12505,30134503.88,10860,
andaman & nicobar islands|south andaman,8074,17655,54092409.64,13573,
andaman & nicobar islands|south andaman,8075,26512,90420984.26,17119,
andaman & nicobar islands|south andaman,8076,34266,105942992.05,20777,3.0
andaman & nicobar islands|south andaman,8077,38594,138112792.58,23971,5.0
andaman & nicobar islands|south andaman,8078,32303,118485702.88,26578,15.0
andaman & nicobar islands|south andaman,8079,31582,134069114.05,28852,24.0
andaman & nicobar islands|south andaman,8080,37256,142858940.37,31328,39.0
andaman & nicobar islands|south andaman,8081,58888,147692524.28,34986,45.0
andaman & nicobar islands|south andaman,8082,115755,316290983.92,42180,53.0
andaman & nicobar islands|south andaman,8083,225909,604885203.46,51647,160.0
andaman & nicobar islands|south andaman,8084,264309,809046310.89,57983,301.0
andaman & nicobar islands|south andaman,8085,376673,913110489.93,64825,370.0
andaman & nicobar islands|south andaman,8086,486039,1264593066.99,71550,549.0
andaman & nicobar islands|south andaman,8087,623101,1730059610.73,78889,1055.0
andaman & nicobar islands|south andaman,8088,870912,2111247231.4,85865,1550.0
andaman & nicobar islands|south andaman,8089,1250648,2783890970.5,92900,1955.0
andaman & nicobar islands|south andaman,8090,1660476,3214668843.49,99979,2362.0
andaman & nicobar islands|south andaman,8091,2007262,3733794415.71,106483,2619.0
andaman & nicobar islands|south andaman,8092,2175865,4034862158.4,111953,2757.0
andaman & nicobar islands|south andaman,8093,2613370,4513171448.23,117498,2906.0
andaman & nicobar islands|south andaman,8094,2939635,4651123232.54,123164,3013.0
andaman & nicobar islands|south andaman,8095,3508682,5653309774.49,129088,3075.0
andaman & nicobar islands|south andaman,8096,3874282,6135770727.4,134945,3117.0
andaman & nicobar islands|south andaman,8097,4271742,6450947672.11,141277,3300.0
andaman & nicobar islands|south andaman,8098,4715525,6567783531.06,147313,3597.0
andaman & nicobar islands|south andaman,8099,5432911,7769560763.16,152408,3899.0
andaman & nicobar islands|south andaman,8100,5631610,7924108214.09,157318,4199.0
andaman & nicobar islands|south andaman,8101,5641663,7626317723.61,162202,4426.0
andaman & nicobar islands|south andaman,8102,5964985,7532357609.22,167087,4658.0
andaman & nicobar islands|south andaman,8103,6840092,9096405417.44,171964,4908.0
andaman & nicobar islands|south andaman,8104,7088684,9484503181.43,176200,5114.0
andaman & nicobar islands|south andaman,8105,6820738,8937260921.36,180817,5317.0
andhra pradesh|alluri sitharama raju,8072,38878,61657542.78,15140,4.0
andhra pradesh|alluri sitharama raju,8073,60718,116237831.07,21338,3.0
andhra pradesh|alluri sitharama raju,8074,91155,171025570.09,28414,17.0
andhra pradesh|alluri sitharama raju,8075,146847,312486236.3,38136,38.0
andhra pradesh|alluri sitharama raju,8076,231526,465260948.54,47273,648.0
andhra pradesh|alluri sitharama raju,8077,316481,726629181.49,55591,862.0
andhra pradesh|alluri sitharama raju,8078,401582,909837623.27,65573,1026.0
andhra pradesh|alluri sitharama raju,8079,638039,1601730369.55,77703,1431.0
andhra pradesh|alluri sitharama raju,8080,829823,2205093472.18,89862,1654.0
andhra pradesh|alluri sitharama raju,8081,1186627,3080002355.18,103179,1837.0
andhra pradesh|alluri sitharama raju,8082,1552042,3998172631.2,117245,2226.0
andhra pradesh|alluri sitharama raju,8083,1969039,4962504959.38,129991,2951.0
andhra pradesh|alluri sitharama raju,8084,1992821,5345502865.06,140452,3566.0
andhra pradesh|alluri sitharama raju,8085,2516371,6680062059.59,151089,3934.0
andhra pradesh|alluri sitharama raju,8086,3199630,7281885264.72,163627,4437.0
andhra pradesh|alluri sitharama raju,8087,3564347,7496706575.93,175206,5036.0
andhra pradesh|alluri sitharama raju,8088,4170130,9308971026.02,185169,5607.0
andhra pradesh|alluri sitharama raju,8089,4708390,10265318397.46,196346,6005.0
andhra pradesh|alluri sitharama raju,8090,5379105,10667979849.06,208584,6521.0
andhra pradesh|alluri sitharama raju,8091,6764084,12752715832.1,220448,6805.0
andhra pradesh|alluri sitharama raju,8092,6981319,13771334989.36,230524,6911.0
andhra pradesh|alluri sitharama raju,8093,8051951,15222011827.88,241824,7150.0
andhra pradesh|alluri sitharama raju,8094,9386991,15677081697.54,254923,7528.0
andhra pradesh|alluri sitharama raju,8095,11235628,17836926431.77,267597,7973.0
andhra pradesh|alluri sitharama raju,8096,12047930,19503864875.39,283867,8690.0
andhra pradesh|alluri sitharama raju,8097,12883190,19885922389.57,300121,9198.0
andhra pradesh|alluri sitharama raju,8098,13037165,17687667730.19,315619,9440.0
andhra pradesh|alluri sitharama raju,8099,16288090,22028740453.91,331160,9731.0
andhra pradesh|alluri sitharama raju,8100,16919213,23991045543.85,344571,10031.0
andhra pradesh|alluri sitharama raju,8101,16249699,22359517927.46,358648,10217.0
andhra pradesh|alluri sitharama raju,8102,17682072,22093621619.23,375342,10333.0
andhra pradesh|alluri sitharama raju,8103,19787232,24651925533.74,390961,10685.0
andhra pradesh|alluri sitharama raju,8104,20991582,28683764783.17,403857,10865.0
andhra pradesh|alluri sitharama raju,8105,22403546,28684114124.23,411684,11247.0
andhra pradesh|anakapalli,8072,369336,417840032.31,99229,
andhra pradesh|anakapalli,8073,488222,714746256.51,128734,
andhra pradesh|anakapalli,8074,962760,1150773225.16,155807,844.0
andhra pradesh|anakapalli,8075,1216303,1771658490.1,198136,2766.0
andhra pradesh|anakapalli,8076,2371484,3272505355.52,239575,7412.0
andhra pradesh|anakapalli,8077,2621698,4998792480.48,270715,10242.0
andhra pradesh|anakapalli,8078,3323339,6216900503.47,302431,13116.0
andhra pradesh|anakapalli,8079,4739795,9261608692.49,340599,15341.0
andhra pradesh|anakapalli,8080,5838355,11907174035.54,374200,16887.0
andhra pradesh|anakapalli,8081,7439241,14425043713.05,407071,18109.0
andhra pradesh|anakapalli,8082,9997426,21550537453.72,442909,21257.0
andhra pradesh|anakapalli,8083,11738656,26397533985.84,476305,25822.0
andhra pradesh|anakapalli,8084,12816355,28753594757.66,506214,28678.0
andhra pradesh|anakapalli,8085,16262726,36817336890.33,535124,30647.0
andhra pradesh|anakapalli,8086,18957936,40063233053.83,565128,32705.0
andhra pradesh|anakapalli,8087,19300268,39853445962.07,594966,34792.0
andhra pradesh|anakapalli,8088,23605931,47944231208.86,621299,37343.0
andhra pradesh|anakapalli,8089,26541929,53506499895.45,647428,38929.0
andhra pradesh|anakapalli,8090,29349833,56366990322.86,673433,40288.0
andhra pradesh|anakapalli,8091,31201753,58221624630.13,699291,41234.0
andhra pradesh|anakapalli,8092,34790385,66006921892.28,721967,41744.0
andhra pradesh|anakapalli,8093,38714387,71969863493.27,743427,42625.0
andhra pradesh|anakapalli,8094,43391784,76882240636.66,765861,43881.0
andhra pradesh|anakapalli,8095,47282494,80991888381.42,785354,46043.0
andhra pradesh|anakapalli,8096,53968097,90924644370.49,806984,48444.0
andhra pradesh|anakapalli,8097,58622262,94255583561.79,830075,50624.0
andhra pradesh|anakapalli,8098,62443644,94798647821.97,852434,52058.0
andhra pradesh|anakapalli,8099,68708764,102068427069.43,878163,53468.0
andhra pradesh|anakapalli,8100,71666644,108372314153.31,901378,54902.0
andhra pradesh|anakapalli,8101,75494442,112737871747.37,926020,55830.0
andhra pradesh|anakapalli,8102,80430795,113571925116.6,952317,56595.0
andhra pradesh|anakapalli,8103,83997323,116864231445.3,975493,57956.0
andhra pradesh|anakapalli,8104,91693396,131407990533.52,994246,59202.0
andhra pradesh|anakapalli,8105,97152961,137194912578.21,1005920,60549.0
andhra pradesh|ananthapuramu,8072,519650,629659116.47,137680,
andhra pradesh|ananthapuramu,8073,735610,1328289806.8,186029,1.0
andhra pradesh|ananthapuramu,8074,1443186,2066916673.21,228441,55.0
andhra pradesh|ananthapuramu,8075,1791542,3054048321.05,286898,232.0
andhra pradesh|ananthapuramu,8076,3228901,4948648251.6,343088,2732.0
andhra pradesh|ananthapuramu,8077,3373619,7332650455.79,388159,10040.0
andhra pradesh|ananthapuramu,8078,4298762,9087001908.96,433972,16876.0
andhra pradesh|ananthapuramu,8079,5951769,13027173867.71,487094,21234.0
andhra pradesh|ananthapuramu,8080,7294702,16675096270.81,539384,24712.0
andhra pradesh|ananthapuramu,8081,8057810,19418440510.37,593971,26244.0
andhra pradesh|ananthapuramu,8082,11679197,30123420970.39,652167,31712.0
andhra pradesh|ananthapuramu,8083,15461127,38719899802.01,708428,42105.0
andhra pradesh|ananthapuramu,8084,16595471,40743924561.17,755698,48028.0
andhra pradesh|ananthapuramu,8085,21057300,52614323762.11,802037,52586.0
andhra pradesh|ananthapuramu,8086,25568844,59570939793.67,849416,57327.0
andhra pradesh|ananthapuramu,8087,26364698,58941460393.59,895561,62018.0
andhra pradesh|ananthapuramu,8088,33168908,73331469216.9,937311,66133.0
andhra pradesh|ananthapuramu,8089,37745097,82760963881.12,978578,69991.0
andhra pradesh|ananthapuramu,8090,43285476,91301145442.92,1019639,73399.0
andhra pradesh|ananthapuramu,8091,46114169,94150942959.24,1059705,75932.0
andhra pradesh|ananthapuramu,8092,50713530,102190116511.6,1094625,75750.0
andhra pradesh|ananthapuramu,8093,56759923,113545877426.63,1128637,76919.0
andhra pradesh|ananthapuramu,8094,65327732,121649778854.67,1162685,78633.0
andhra pradesh|ananthapuramu,8095,71005920,128620561694.49,1193922,80641.0
andhra pradesh|ananthapuramu,8096,77881728,134097495258.82,1228091,83231.0
andhra pradesh|ananthapuramu,8097,84870983,141657878528.98,1264498,86094.0
andhra pradesh|ananthapuramu,8098,91661636,143135747587.51,1298910,89565.0
andhra pradesh|ananthapuramu,8099,100555237,152191976239.85,1338623,93040.0
andhra pradesh|ananthapuramu,8100,108493610,164325986359.83,1374095,95816.0
andhra pradesh|ananthapuramu,8101,111821009,168849861506.39,1411907,98547.0
andhra pradesh|ananthapuramu,8102,119699526,170192575255.27,1451094,101081.0
andhra pradesh|ananthapuramu,8103,127054190,178495794357.15,1487620,104215.0
andhra pradesh|ananthapuramu,8104,134752991,192433842365.95,1516713,106385.0
andhra pradesh|ananthapuramu,8105,140056538,199801031290.99,1555974,108540.0
andhra pradesh|annamayya,8072,272082,352585881.9,80883,1.0
andhra pradesh|annamayya,8073,390971,754575036.03,109306,1.0
andhra pradesh|annamayya,8074,733897,1137182874.43,137093,38.0
andhra pradesh|annamayya,8075,983317,1708028376.95,177218,476.0
andhra pradesh|annamayya,8076,1868058,2886388756.49,216109,3012.0
andhra pradesh|annamayya,8077,2189094,4615659229.49,247271,4534.0
andhra pradesh|annamayya,8078,2610263,5537682240.05,278968,5818.0
andhra pradesh|annamayya,8079,3730941,8111366200.03,315609,6950.0
andhra pradesh|annamayya,8080,4669813,10220426913.82,351514,7802.0
andhra pradesh|annamayya,8081,6066781,13495014364.42,389335,8528.0
andhra pradesh|annamayya,8082,8352795,21005277691.32,427822,9701.0
andhra pradesh|annamayya,8083,10314374,26372704911.02,465492,13907.0
andhra pradesh|annamayya,8084,11099120,27520313099.77,497746,17801.0
andhra pradesh|annamayya,8085,14726672,36690154390.81,529418,19545.0
andhra pradesh|annamayya,8086,17768216,42994208566.31,562380,22478.0
andhra pradesh|annamayya,8087,17898489,42017907201.75,594380,26258.0
andhra pradesh|annamayya,8088,22939579,53591082468.68,623250,29137.0
andhra pradesh|annamayya,8089,26261580,61464250825.85,652565,31360.0
andhra pradesh|annamayya,8090,29578509,68567945430.47,681909,33489.0
andhra pradesh|annamayya,8091,31177607,69509669274.31,711332,35246.0
andhra pradesh|annamayya,8092,34714776,75720862874.0,736703,35413.0
andhra pradesh|annamayya,8093,39599921,86619989200.26,762220,35537.0
andhra pradesh|annamayya,8094,44189235,93316717767.73,788479,36014.0
andhra pradesh|annamayya,8095,47928555,96419753737.25,811414,37096.0
andhra pradesh|annamayya,8096,52876870,101049672213.94,837104,38811.0
andhra pradesh|annamayya,8097,58485953,109240064606.9,865210,40020.0
andhra pradesh|annamayya,8098,62753215,112729529813.75,893601,40991.0
andhra pradesh|annamayya,8099,67468399,115691099569.49,924858,42166.0
andhra pradesh|annamayya,8100,72494539,120467564203.24,951945,43233.0
andhra pradesh|annamayya,8101,75644501,124792839592.68,980499,44251.0
andhra pradesh|annamayya,8102,80455272,128295920231.34,1011309,45148.0
andhra pradesh|annamayya,8103,83839995,130610936079.35,1039691,46820.0
andhra pradesh|annamayya,8104,90781521,142055350936.4,1063009,48188.0
andhra pradesh|annamayya,8105,96492048,153851950124.25,1083722,50051.0
andhra pradesh|bapatla,8072,229517,242988356.9,64000,
andhra pradesh|bapatla,8073,299401,479262144.88,85460,
andhra pradesh|bapatla,8074,426986,679980057.78,105361,4.0
andhra pradesh|bapatla,8075,677150,1034424941.19,134442,49.0
andhra pradesh|bapatla,8076,1243806,1711130282.77,162190,289.0
andhra pradesh|bapatla,8077,1286203,2493688003.74,184662,1344.0
andhra pradesh|bapatla,8078,1432689,2926487498.33,206625,2122.0
andhra pradesh|bapatla,8079,2043598,4243343808.46,233698,3438.0
andhra pradesh|bapatla,8080,2662176,5773812974.4,261434,4788.0
andhra pradesh|bapatla,8081,3615164,7934519517.45,291185,5354.0
andhra pradesh|bapatla,8082,4928079,12188566570.21,321555,6266.0
andhra pradesh|bapatla,8083,6157484,15574208444.05,352265,10616.0
andhra pradesh|bapatla,8084,6777327,17036422658.58,378697,14486.0
andhra pradesh|bapatla,8085,9238117,23481021709.15,404689,16450.0
andhra pradesh|bapatla,8086,11092554,27135526074.44,430725,19322.0
andhra pradesh|bapatla,8087,11521970,27548350420.05,456476,22320.0
andhra pradesh|bapatla,8088,14768040,35475914630.7,479852,24596.0
andhra pradesh|bapatla,8089,17429587,40846402347.78,503598,27091.0
andhra pradesh|bapatla,8090,19745446,43978150389.26,527132,29338.0
andhra pradesh|bapatla,8091,21369719,45758592276.09,550482,32071.0
andhra pradesh|bapatla,8092,23849860,50991963682.85,571187,33356.0
andhra pradesh|bapatla,8093,27976201,57898503425.13,591911,34438.0
andhra pradesh|bapatla,8094,31529317,60823930169.73,612807,36558.0
andhra pradesh|bapatla,8095,34113263,63895148551.46,631046,38664.0
andhra pradesh|bapatla,8096,38082851,69016848910.19,651309,41401.0
andhra pradesh|bapatla,8097,43163841,74951923803.59,674635,43246.0
andhra pradesh|bapatla,8098,46034879,74194044124.31,695675,44891.0
andhra pradesh|bapatla,8099,50768885,79533690852.42,719172,46926.0
andhra pradesh|bapatla,8100,53420077,85125405297.17,740410,48682.0
andhra pradesh|bapatla,8101,57425662,88096110813.95,762884,50434.0
andhra pradesh|bapatla,8102,60133268,88034252414.63,787278,52230.0
andhra pradesh|bapatla,8103,63443545,92524924649.83,808451,54186.0
andhra pradesh|bapatla,8104,68137122,102063877842.65,827051,56499.0
andhra pradesh|bapatla,8105,74429207,109531301288.45,832865,59133.0
andhra pradesh|chittoor,8072,305531,348548227.28,84412,4.0
andhra pradesh|chittoor,8073,418565,652457572.1,113609,4.0
andhra pradesh|chittoor,8074,715707,1040993519.67,142178,28.0
andhra pradesh|chittoor,8075,1053499,1591440675.85,186219,196.0
andhra pradesh|chittoor,8076,2080673,2712181636.15,227944,2812.0
andhra pradesh|chittoor,8077,2152205,4092866071.16,260413,4899.0
andhra pradesh|chittoor,8078,2502532,5029987006.01,293437,6378.0
andhra pradesh|chittoor,8079,3594062,7110687747.5,332108,7673.0
andhra pradesh|chittoor,8080,4519618,9116779374.09,369265,8609.0
andhra pradesh|chittoor,8081,6159336,11890412846.71,407209,9104.0
andhra pradesh|chittoor,8082,8118971,17919094122.06,446735,10528.0
andhra pradesh|chittoor,8083,10257106,22579840856.02,486648,14335.0
andhra pradesh|chittoor,8084,10839846,23662611484.54,520340,16912.0
andhra pradesh|chittoor,8085,14262754,30953540305.67,552599,18409.0
andhra pradesh|chittoor,8086,16913631,36627482174.69,587708,20702.0
andhra pradesh|chittoor,8087,17409940,36009843768.26,621979,24135.0
andhra pradesh|chittoor,8088,22627161,46442554711.63,652411,26469.0
andhra pradesh|chittoor,8089,26421388,54011418909.15,683304,28139.0
andhra pradesh|chittoor,8090,29895775,60229771790.37,714338,30044.0
andhra pradesh|chittoor,8091,32085743,62189977338.81,745082,31936.0
andhra pradesh|chittoor,8092,35937809,68337589966.56,771765,32547.0
andhra pradesh|chittoor,8093,40709899,77137044812.03,797657,33329.0
andhra pradesh|chittoor,8094,44972627,82675053750.25,824255,34747.0
andhra pradesh|chittoor,8095,49341164,86369717998.05,848297,36239.0
andhra pradesh|chittoor,8096,54798676,92223086973.92,875188,38215.0
andhra pradesh|chittoor,8097,59454348,98923409271.55,903680,39770.0
andhra pradesh|chittoor,8098,65192721,104038143152.35,932283,41192.0
andhra pradesh|chittoor,8099,70708594,108380466539.57,963845,42781.0
andhra pradesh|chittoor,8100,74242897,112847835117.03,991595,44181.0
andhra pradesh|chittoor,8101,77471034,116200190979.64,1020649,45499.0
andhra pradesh|chittoor,8102,80376085,118062216546.64,1053846,46790.0
andhra pradesh|chittoor,8103,85272838,122474657948.23,1081020,48235.0
andhra pradesh|chittoor,8104,91197763,132653914130.77,1104837,49320.0
andhra pradesh|chittoor,8105,96240891,140514197718.76,1126392,50979.0
andhra pradesh|dr br ambedkar konaseema,8072,261840,350670534.9,72985,
andhra pradesh|dr br ambedkar konaseema,8073,331324,599846876.83,94561,
andhra pradesh|dr br ambedkar konaseema,8074,655761,800009435.63,116304,8.0
andhra pradesh|dr br ambedkar konaseema,8075,719303,1122158281.44,145568,288.0
andhra pradesh|dr br ambedkar konaseema,8076,1280034,1837276637.12,175714,3412.0
andhra pradesh|dr br ambedkar konaseema,8077,1221211,2544087499.95,198455,5324.0
andhra pradesh|dr br ambedkar konaseema,8078,1487946,3064505439.16,223866,7222.0
andhra pradesh|dr br ambedkar konaseema,8079,2164534,4641348111.36,255452,8782.0
andhra pradesh|dr br ambedkar konaseema,8080,2908567,6523037173.97,288241,10272.0
andhra pradesh|dr br ambedkar konaseema,8081,3566314,7683667025.02,320573,10885.0
andhra pradesh|dr br ambedkar konaseema,8082,4951485,11679337874.63,355775,12718.0
andhra pradesh|dr br ambedkar konaseema,8083,6567183,16606074006.85,391706,16955.0
andhra pradesh|dr br ambedkar konaseema,8084,7350929,18654844851.3,421431,21071.0
andhra pradesh|dr br ambedkar konaseema,8085,9778173,24437519706.27,450459,22792.0
andhra pradesh|dr br ambedkar konaseema,8086,11909182,28974224745.0,481351,24966.0
andhra pradesh|dr br ambedkar konaseema,8087,12726025,29506273063.87,511078,27748.0
andhra pradesh|dr br ambedkar konaseema,8088,16469121,38845577421.16,537936,30195.0
andhra pradesh|dr br ambedkar konaseema,8089,17474134,41126693302.65,563673,31390.0
andhra pradesh|dr br ambedkar konaseema,8090,21302395,46548045708.14,591648,32653.0
andhra pradesh|dr br ambedkar konaseema,8091,23965453,49658066643.08,618288,33473.0
andhra pradesh|dr br ambedkar konaseema,8092,27073706,56782301134.6,642155,33515.0
andhra pradesh|dr br ambedkar konaseema,8093,30897890,61822407082.25,664562,33887.0
andhra pradesh|dr br ambedkar konaseema,8094,34709315,64306614229.0,687916,34647.0
andhra pradesh|dr br ambedkar konaseema,8095,38841546,71723466807.72,708572,35542.0
andhra pradesh|dr br ambedkar konaseema,8096,44055400,79428295306.29,731603,36711.0
andhra pradesh|dr br ambedkar konaseema,8097,47483715,81012309556.3,755473,37908.0
andhra pradesh|dr br ambedkar konaseema,8098,51818341,82545134636.92,778518,38481.0
andhra pradesh|dr br ambedkar konaseema,8099,59347516,92662424806.39,804838,39278.0
andhra pradesh|dr br ambedkar konaseema,8100,63092629,99967746070.24,828114,40081.0
andhra pradesh|dr br ambedkar konaseema,8101,68246305,103971850759.5,852271,40734.0
andhra pradesh|dr br ambedkar konaseema,8102,71220647,104354537734.62,877463,41439.0
andhra pradesh|dr br ambedkar konaseema,8103,76439495,110914188344.63,899519,42558.0
andhra pradesh|dr br ambedkar konaseema,8104,84156459,122361798755.1,919295,43914.0
andhra pradesh|dr br ambedkar konaseema,8105,90739703,131195398848.15,930577,45653.0
andhra pradesh|east godavari,8072,403796,537540055.71,118288,
andhra pradesh|east godavari,8073,545841,972948827.33,155394,
andhra pradesh|east godavari,8074,1280269,1515771349.02,190991,16.0
andhra pradesh|east godavari,8075,1288324,2061512652.07,237134,623.0
andhra pradesh|east godavari,8076,2316496,3346265804.78,286322,4873.0
andhra pradesh|east godavari,8077,2411092,4709896107.04,323164,8599.0
andhra pradesh|east godavari,8078,3144318,5961434474.62,361904,11399.0
andhra pradesh|east godavari,8079,4471231,8877653947.53,407311,13698.0
andhra pradesh|east godavari,8080,5473053,11463950676.02,452793,15732.0
andhra pradesh|east godavari,8081,5930113,12822317225.82,497827,16915.0
andhra pradesh|east godavari,8082,8683758,20330635709.86,548516,19232.0
andhra pradesh|east godavari,8083,11692276,27834527669.38,599403,24552.0
andhra pradesh|east godavari,8084,13014709,30350610917.78,641775,28692.0
andhra pradesh|east godavari,8085,16306779,39180916692.93,682702,30692.0
andhra pradesh|east godavari,8086,20457292,47156807396.8,725789,33390.0
andhra pradesh|east godavari,8087,21899548,48689977216.39,767459,36771.0
andhra pradesh|east godavari,8088,27335566,61166335807.69,805707,40506.0
andhra pradesh|east godavari,8089,31897031,69959592313.05,844061,43073.0
andhra pradesh|east godavari,8090,36682313,77033177470.81,882537,45697.0
andhra pradesh|east godavari,8091,40449813,81407131208.99,919762,47844.0
andhra pradesh|east godavari,8092,44570126,90327650213.64,952805,48766.0
andhra pradesh|east godavari,8093,51141450,100026354756.84,984362,49848.0
andhra pradesh|east godavari,8094,58325311,106228328898.53,1016505,51872.0
andhra pradesh|east godavari,8095,63886670,115537912555.19,1044173,54818.0
andhra pradesh|east godavari,8096,69848775,123320536585.61,1075319,57834.0
andhra pradesh|east godavari,8097,77598352,131714261279.67,1108425,60090.0
andhra pradesh|east godavari,8098,85013782,133694027471.79,1140679,62056.0
andhra pradesh|east godavari,8099,96263748,147563974036.71,1177727,64029.0
andhra pradesh|east godavari,8100,99201321,151882716307.94,1209987,65887.0
andhra pradesh|east godavari,8101,104245067,158591274346.54,1244293,67607.0
andhra pradesh|east godavari,8102,111790848,160139206681.85,1280969,69274.0
andhra pradesh|east godavari,8103,121737303,173410300681.12,1312292,71280.0
andhra pradesh|east godavari,8104,127045400,183870485589.45,1339657,73104.0
andhra pradesh|east godavari,8105,137797638,199632453172.06,1370485,74989.0
andhra pradesh|eluru,8072,337860,443501724.35,90788,
andhra pradesh|eluru,8073,476747,950758060.5,122188,
andhra pradesh|eluru,8074,940519,1361355907.88,151416,20.0
andhra pradesh|eluru,8075,1009436,1843984012.86,190185,110.0
andhra pradesh|eluru,8076,1769601,2820378523.7,229158,956.0
andhra pradesh|eluru,8077,1827223,4122459567.69,261253,4088.0
andhra pradesh|eluru,8078,2222028,4658396699.5,294453,6344.0
